,non-chitinase,Chitinase,Real
840,0.000180992,0.999819,1
841,0.000341127,0.9996588,1
842,8.62E-05,0.9999138,1
843,2.95E-07,0.99999976,1
844,4.62E-07,0.9999995,1
845,2.57E-07,0.99999976,1
846,1.79E-05,0.9999821,1
847,7.82E-07,0.99999917,1
848,8.62E-05,0.9999138,1
849,6.20E-05,0.999938,1
850,7.44E-07,0.9999993,1
851,0.000107322,0.9998927,1
852,0.9266322,0.07336774,1
853,3.94E-07,0.99999964,1
854,0.000248404,0.9997516,1
855,0.6195514,0.38044858,1
856,0.000617127,0.99938285,1
857,2.71E-07,0.99999976,1
858,0.7735765,0.22642344,1
859,4.46E-07,0.9999995,1
860,2.74E-07,0.99999976,1
861,0.000618703,0.9993813,1
862,1.39E-06,0.99999857,1
863,2.33E-06,0.9999976,1
864,3.81E-06,0.9999962,1
865,3.81E-06,0.9999962,1
866,1.39E-05,0.99998605,1
867,9.60E-05,0.9999039,1
868,0.11134039,0.8886596,1
869,0.036497895,0.9635021,1
870,0.013480389,0.9865196,1
871,0.000345435,0.99965453,1
872,0.001480645,0.99851936,1
873,1.46E-05,0.99998534,1
874,1.46E-05,0.99998534,1
875,1.46E-05,0.99998534,1
876,1.46E-05,0.99998534,1
877,1.46E-05,0.99998534,1
878,1.46E-05,0.99998534,1
879,1.46E-05,0.99998534,1
880,1.46E-05,0.99998534,1
881,1.46E-05,0.99998534,1
882,1.46E-05,0.99998534,1
883,8.53E-07,0.99999917,1
884,1.24E-05,0.9999876,1
885,2.56E-05,0.99997437,1
886,0.000104259,0.9998957,1
887,3.22E-05,0.9999678,1
888,0.7342351,0.26576486,1
889,0.002465476,0.9975345,1
890,5.16E-06,0.9999949,1
891,0.000588653,0.99941134,1
892,1.31E-06,0.9999987,1
893,3.87E-07,0.99999964,1
894,1.14E-05,0.99998856,1
895,9.95E-05,0.99990046,1
896,0.00019227,0.9998078,1
897,3.75E-07,0.99999964,1
898,4.46E-05,0.9999554,1
899,4.46E-05,0.9999554,1
900,7.89E-06,0.99999213,1
901,6.53E-07,0.9999994,1
902,4.46E-07,0.9999995,1
903,4.59E-07,0.9999995,1
904,5.76E-05,0.9999424,1
905,6.18E-06,0.9999938,1
906,0.000369071,0.9996309,1
907,3.65E-07,0.99999964,1
908,2.65E-05,0.99997354,1
909,2.65E-05,0.99997354,1
910,2.10E-06,0.99999785,1
911,1.78E-05,0.99998224,1
912,7.93E-07,0.99999917,1
913,3.00E-06,0.999997,1
914,0.000198033,0.99980193,1
915,5.19E-06,0.99999475,1
916,8.68E-05,0.9999132,1
917,0.002612012,0.99738795,1
918,2.52E-05,0.9999747,1
919,2.47E-07,0.99999976,1
920,0.001081465,0.99891853,1
921,0.000628584,0.99937147,1
922,0.000628584,0.99937147,1
923,2.39E-06,0.9999976,1
924,7.13E-06,0.99999285,1
925,2.25E-05,0.99997747,1
926,5.19E-07,0.9999995,1
927,3.35E-07,0.99999964,1
928,6.22E-07,0.9999994,1
929,3.37E-07,0.99999964,1
930,1.19E-05,0.9999881,1
931,4.74E-06,0.99999523,1
932,1.91E-07,0.99999976,1
933,1.28E-05,0.99998724,1
934,4.76E-06,0.99999523,1
935,5.99E-07,0.9999994,1
936,6.03E-07,0.9999994,1
937,1.80E-07,0.99999976,1
938,8.72E-07,0.99999917,1
939,5.12E-06,0.9999949,1
940,0.000206252,0.9997937,1
941,0.002071878,0.99792814,1
942,2.98E-05,0.9999702,1
943,1.26E-05,0.99998736,1
944,0.006842718,0.9931573,1
945,4.33E-06,0.9999957,1
946,9.96E-07,0.99999905,1
947,0.013284721,0.98671526,1
948,1.89E-05,0.99998116,1
949,5.39E-06,0.99999464,1
950,5.28E-07,0.9999995,1
951,0.016118605,0.98388135,1
952,0.01848054,0.98151946,1
953,2.03E-06,0.999998,1
954,1.51E-05,0.99998486,1
955,1.13E-05,0.9999887,1
956,1.13E-05,0.9999887,1
957,1.50E-06,0.99999845,1
958,3.77E-07,0.99999964,1
959,3.78E-07,0.99999964,1
960,1.37E-06,0.99999857,1
961,5.04E-05,0.9999496,1
962,5.04E-05,0.9999496,1
963,5.04E-05,0.9999496,1
964,9.11E-05,0.9999088,1
965,6.34E-07,0.9999994,1
966,3.05E-06,0.9999969,1
967,0.000153945,0.999846,1
968,6.09E-05,0.9999391,1
969,1.50E-06,0.99999845,1
970,1.69E-05,0.9999831,1
971,7.76E-07,0.99999917,1
972,2.73E-07,0.99999976,1
973,1.91E-05,0.9999809,1
974,0.000299687,0.9997003,1
975,2.33E-07,0.99999976,1
976,5.04E-07,0.9999995,1
977,5.04E-07,0.9999995,1
978,2.16E-07,0.99999976,1
979,4.79E-07,0.9999995,1
980,4.79E-07,0.9999995,1
981,4.88E-07,0.9999995,1
982,0.06787829,0.9321217,1
983,0.054897185,0.9451028,1
984,8.34E-05,0.99991655,1
985,0.034498833,0.9655011,1
986,5.19E-07,0.9999995,1
987,6.70E-07,0.9999993,1
988,1.80E-05,0.999982,1
989,2.45E-05,0.99997556,1
990,6.12E-05,0.9999387,1
991,0.000101523,0.99989843,1
992,5.89E-07,0.9999994,1
993,5.47E-05,0.9999453,1
994,6.14E-07,0.9999994,1
995,4.69E-05,0.99995315,1
996,1.55E-06,0.99999845,1
997,3.64E-07,0.99999964,1
998,2.34E-06,0.9999976,1
999,5.61E-05,0.99994385,1
1000,2.91E-06,0.99999714,1
1001,9.58E-05,0.9999043,1
1002,0.009539744,0.9904603,1
1003,3.45E-05,0.9999654,1
1004,7.58E-05,0.9999242,1
1005,5.87E-05,0.99994135,1
1006,9.03E-06,0.99999094,1
1007,0.000144968,0.99985504,1
1008,0.000100551,0.9998994,1
1009,4.37E-07,0.9999995,1
1010,8.86E-06,0.9999912,1
1011,9.60E-07,0.99999905,1
1012,4.77E-07,0.9999995,1
1013,1.65E-06,0.99999833,1
1014,1.72E-05,0.9999827,1
1015,6.56E-05,0.99993443,1
1016,4.58E-05,0.9999542,1
1017,1.79E-05,0.9999821,1
1018,2.99E-07,0.99999964,1
1019,5.58E-06,0.9999944,1
1020,0.000142292,0.99985766,1
1021,6.93E-06,0.9999931,1
1022,1.24E-06,0.9999988,1
1023,1.93E-06,0.9999981,1
1024,8.68E-06,0.9999913,1
1025,0.000127681,0.9998723,1
1026,0.000452059,0.9995479,1
1027,5.59E-05,0.9999441,1
1028,6.98E-05,0.99993014,1
1029,6.98E-05,0.99993014,1
1030,2.64E-05,0.99997354,1
1031,2.81E-05,0.999972,1
1032,2.81E-05,0.999972,1
1033,2.81E-05,0.999972,1
1034,1.67E-05,0.9999833,1
1035,1.67E-05,0.9999833,1
1036,1.25E-05,0.9999875,1
1037,6.11E-06,0.9999939,1
1038,1.67E-05,0.9999833,1
1039,1.67E-05,0.9999833,1
1040,1.84E-05,0.99998164,1
1041,6.39E-05,0.9999361,1
1042,4.90E-06,0.9999951,1
1043,8.45E-06,0.99999154,1
1044,6.11E-07,0.9999994,1
1045,6.11E-07,0.9999994,1
1046,4.65E-06,0.99999535,1
1047,4.65E-06,0.99999535,1
1048,4.65E-06,0.99999535,1
1049,4.65E-06,0.99999535,1
1050,1.26E-05,0.99998736,1
1051,1.26E-05,0.99998736,1
1052,1.26E-05,0.99998736,1
1053,0.000167384,0.99983263,1
1054,0.000167384,0.99983263,1
1055,5.61E-06,0.9999944,1
1056,4.49E-07,0.9999995,1
1057,3.61E-06,0.9999964,1
1058,2.88E-07,0.99999976,1
1059,2.25E-06,0.99999774,1
1060,2.80E-05,0.999972,1
1061,2.80E-05,0.999972,1
1062,2.80E-05,0.999972,1
1063,6.85E-05,0.9999316,1
1064,0.000152696,0.9998473,1
1065,0.000374657,0.9996253,1
1066,2.49E-05,0.9999751,1
1067,5.99E-07,0.9999994,1
1068,5.32E-06,0.99999464,1
1069,2.56E-06,0.9999975,1
1070,2.54E-06,0.9999975,1
1071,9.44E-06,0.9999906,1
1072,4.06E-07,0.99999964,1
1073,5.93E-06,0.99999404,1
1074,0.000129218,0.9998708,1
1075,4.74E-05,0.99995255,1
1076,0.00016655,0.99983346,1
1077,1.82E-06,0.9999982,1
1078,2.53E-06,0.9999975,1
1079,5.41E-05,0.9999459,1
1080,2.04E-05,0.9999796,1
1081,1.40E-05,0.99998593,1
1082,1.40E-05,0.99998593,1
1083,1.40E-05,0.99998593,1
1084,9.00E-06,0.99999106,1
1085,1.40E-05,0.99998593,1
1086,1.40E-05,0.99998593,1
1087,1.40E-05,0.99998593,1
1088,0.000728353,0.9992717,1
1089,4.50E-05,0.99995506,1
1090,8.41E-05,0.99991596,1
1091,8.41E-05,0.99991596,1
1092,0.000120358,0.9998796,1
1093,6.05E-05,0.99993956,1
1094,2.10E-05,0.999979,1
1095,0.002859355,0.99714065,1
1096,0.003553417,0.99644655,1
1097,3.55E-06,0.9999964,1
1098,1.12E-06,0.9999989,1
1099,1.10E-05,0.99998903,1
1100,4.98E-06,0.999995,1
1101,0.000174525,0.99982554,1
1102,2.66E-06,0.9999974,1
1103,6.53E-06,0.99999344,1
1104,0.000196086,0.99980396,1
1105,1.22E-06,0.9999988,1
1106,8.24E-07,0.99999917,1
1107,1.83E-06,0.9999982,1
1108,4.92E-07,0.9999995,1
1109,8.29E-07,0.99999917,1
1110,5.27E-06,0.99999475,1
1111,3.75E-06,0.9999963,1
1112,7.46E-05,0.9999254,1
1113,6.89E-06,0.9999931,1
1114,0.001875005,0.998125,1
1115,4.95E-06,0.999995,1
1116,1.70E-06,0.99999833,1
1117,4.80E-06,0.99999523,1
1118,9.40E-06,0.9999906,1
1119,7.52E-07,0.9999993,1
1120,5.43E-07,0.9999994,1
1121,3.45E-05,0.9999654,1
1122,0.000860337,0.99913967,1
1123,0.000339641,0.9996604,1
1124,1.70E-05,0.99998295,1
1125,1.69E-06,0.99999833,1
1126,0.0002152,0.99978477,1
1127,7.68E-05,0.9999231,1
1128,1.08E-06,0.9999989,1
1129,4.36E-06,0.9999956,1
1130,2.53E-06,0.9999975,1
1131,3.16E-07,0.99999964,1
1132,9.52E-07,0.99999905,1
1133,3.56E-06,0.9999964,1
1134,1.25E-05,0.9999875,1
1135,0.000321685,0.9996784,1
1136,0.000495574,0.99950445,1
1137,0.000214682,0.99978536,1
1138,0.009043966,0.990956,1
1139,5.40E-05,0.999946,1
1140,0.026069123,0.9739309,1
1141,0.000417674,0.99958235,1
1142,0.002818565,0.9971814,1
1143,0.001225669,0.99877435,1
1144,7.46E-05,0.9999254,1
1145,1.99E-06,0.999998,1
1146,0.000277299,0.99972266,1
1147,8.65E-06,0.9999913,1
1148,8.87E-05,0.9999113,1
1149,3.48E-07,0.99999964,1
1150,0.000194911,0.99980515,1
1151,4.53E-05,0.9999547,1
1152,6.39E-06,0.99999356,1
1153,0.000363421,0.99963653,1
1154,0.000183599,0.9998165,1
1155,0.000426058,0.9995739,1
1156,6.68E-07,0.9999993,1
1157,0.012233616,0.9877664,1
1158,0.000554117,0.99944586,1
1159,0.000343313,0.9996567,1
1160,7.52E-05,0.9999248,1
1161,1.20E-06,0.9999988,1
1162,6.39E-07,0.9999994,1
1163,2.69E-07,0.99999976,1
1164,0.000623398,0.9993766,1
1165,2.43E-05,0.9999757,1
1166,5.70E-07,0.9999994,1
1167,0.003378648,0.9966214,1
1168,5.99E-06,0.99999404,1
1169,2.55E-07,0.99999976,1
1170,0.001493844,0.9985061,1
1171,5.77E-05,0.9999423,1
1172,0.001207089,0.9987929,1
1173,0.000484829,0.9995152,1
1174,1.78E-05,0.99998224,1
1175,2.71E-05,0.9999728,1
1176,0.000248809,0.99975115,1
1177,0.000153081,0.99984694,1
1178,8.42E-07,0.99999917,1
1179,7.83E-06,0.99999213,1
1180,2.89E-07,0.99999976,1
1181,1.52E-06,0.99999845,1
1182,5.86E-06,0.99999416,1
1183,2.43E-07,0.99999976,1
1184,0.00470744,0.99529254,1
1185,1.99E-06,0.999998,1
1186,3.45E-07,0.99999964,1
1187,3.94E-06,0.99999607,1
1188,1.47E-05,0.99998534,1
1189,1.07E-05,0.9999894,1
1190,8.41E-05,0.99991596,1
1191,5.94E-05,0.99994063,1
1192,5.94E-05,0.99994063,1
1193,1.65E-06,0.99999833,1
1194,0.000467691,0.99953234,1
1195,0.001330185,0.99866986,1
1196,0.000391541,0.99960846,1
1197,0.00094273,0.99905723,1
1198,0.007140489,0.9928595,1
1199,1.29E-05,0.9999871,1
1200,4.36E-06,0.9999956,1
1201,2.27E-06,0.99999774,1
1202,7.38E-06,0.9999926,1
1203,4.67E-06,0.99999535,1
1204,1.93E-06,0.9999981,1
1205,2.14E-06,0.99999785,1
1206,4.57E-07,0.9999995,1
1207,3.49E-06,0.99999654,1
1208,6.76E-06,0.9999932,1
1209,2.49E-06,0.9999975,1
1210,2.49E-06,0.9999975,1
1211,2.49E-06,0.9999975,1
1212,2.49E-06,0.9999975,1
1213,3.89E-05,0.99996114,1
1214,8.74E-07,0.99999917,1
1215,1.60E-05,0.999984,1
1216,0.003455897,0.99654406,1
1217,4.20E-06,0.9999958,1
1218,0.000992942,0.99900705,1
1219,0.000171631,0.99982834,1
1220,0.00067473,0.9993253,1
1221,3.19E-06,0.9999968,1
1222,6.21E-06,0.9999938,1
1223,8.11E-05,0.99991894,1
1224,0.002965611,0.99703443,1
1225,0.000160409,0.99983954,1
1226,2.68E-05,0.9999732,1
1227,5.94E-05,0.9999405,1
1228,3.25E-07,0.99999964,1
1229,1.38E-05,0.9999862,1
1230,0.001348379,0.9986517,1
1231,7.45E-05,0.9999255,1
1232,0.000281755,0.99971825,1
1233,5.13E-05,0.9999486,1
1234,0.00048712,0.9995129,1
1235,1.04E-06,0.9999989,1
1236,0.000208172,0.9997918,1
1237,4.65E-06,0.99999535,1
1238,3.59E-05,0.9999641,1
1239,7.34E-05,0.99992657,1
1240,1.34E-06,0.9999987,1
1241,0.004876063,0.9951239,1
1242,0.004876063,0.9951239,1
1243,9.35E-05,0.99990654,1
1244,0.000510971,0.99948895,1
1245,6.51E-05,0.9999349,1
1246,0.000285494,0.99971443,1
1247,7.04E-05,0.99992967,1
1248,1.29E-05,0.9999871,1
1249,5.41E-07,0.9999994,1
1250,3.45E-07,0.99999964,1
1251,7.91E-07,0.99999917,1
1252,1.71E-05,0.99998295,1
1253,2.05E-05,0.9999795,1
1254,0.000234843,0.9997652,1
1255,5.72E-07,0.9999994,1
1256,1.12E-05,0.9999888,1
1257,0.000678845,0.9993212,1
1258,1.60E-06,0.99999845,1
1259,6.12E-05,0.99993885,1
1260,3.30E-07,0.99999964,1
1261,1.83E-06,0.9999982,1
1262,2.93E-06,0.999997,1
1263,1.99E-06,0.999998,1
1264,0.000206363,0.9997937,1
1265,8.99E-06,0.99999106,1
1266,1.57E-05,0.9999844,1
1267,1.71E-05,0.99998283,1
1268,6.44E-06,0.99999356,1
1269,0.001293969,0.998706,1
1270,7.06E-06,0.99999297,1
1271,1.16E-05,0.99998844,1
1272,9.75E-05,0.9999025,1
1273,3.23E-06,0.9999968,1
1274,3.64E-06,0.9999963,1
1275,2.45E-07,0.99999976,1
1276,8.06E-05,0.9999194,1
1277,2.73E-05,0.9999727,1
1278,2.59E-05,0.99997413,1
1279,0.000180143,0.99981993,1
1280,0.001321019,0.998679,1
1281,1.98E-05,0.9999802,1
1282,7.01E-05,0.9999299,1
1283,5.06E-07,0.9999995,1
1284,0.516824,0.48317596,1
1285,5.53E-07,0.9999994,1
1286,6.80E-06,0.9999932,1
1287,4.89E-06,0.9999951,1
1288,5.55E-05,0.99994457,1
1289,3.12E-07,0.99999964,1
1290,0.017814158,0.9821859,1
1291,3.57E-07,0.99999964,1
1292,3.33E-07,0.99999964,1
1293,0.000336356,0.9996636,1
1294,0.000470869,0.9995291,1
1295,9.91E-06,0.9999901,1
1296,9.19E-05,0.9999081,1
1297,2.09E-05,0.999979,1
1298,2.26E-05,0.99997735,1
1299,4.89E-06,0.9999951,1
1300,1.25E-06,0.9999988,1
1301,6.96E-06,0.9999931,1
1302,3.54E-05,0.9999646,1
1303,3.54E-05,0.9999646,1
1304,8.03E-07,0.99999917,1
1305,1.41E-05,0.99998593,1
1306,1.41E-05,0.99998593,1
1307,1.41E-05,0.99998593,1
1308,1.26E-05,0.99998736,1
1309,8.37E-06,0.99999166,1
1310,0.000103755,0.9998963,1
1311,3.09E-07,0.99999964,1
1312,6.86E-05,0.99993134,1
1313,2.68E-06,0.99999726,1
1314,2.88E-05,0.9999713,1
1315,4.68E-05,0.99995327,1
1316,1.95E-05,0.99998057,1
1317,0.006190027,0.99381,1
1318,6.52E-05,0.9999348,1
1319,0.004241575,0.9957585,1
1320,4.82E-06,0.99999523,1
1321,7.02E-07,0.9999993,1
1322,1.14E-05,0.99998856,1
1323,1.64E-06,0.99999833,1
1324,8.69E-07,0.99999917,1
1325,0.000120668,0.99987936,1
1326,1.65E-05,0.99998343,1
1327,0.001289081,0.9987109,1
1328,0.000271188,0.99972874,1
1329,6.06E-05,0.9999393,1
1330,0.022589715,0.97741026,1
1331,2.91E-06,0.99999714,1
1332,1.32E-06,0.9999987,1
1333,9.79E-06,0.9999902,1
1334,0.000137877,0.9998621,1
1335,5.70E-05,0.999943,1
1336,4.11E-05,0.9999589,1
1337,0.000144739,0.9998553,1
1338,0.013121531,0.98687845,1
1339,0.000839066,0.9991609,1
1340,0.010183151,0.9898169,1
1341,3.55E-05,0.9999645,1
1342,0.000222222,0.99977773,1
1343,7.69E-06,0.99999225,1
1344,2.39E-06,0.9999976,1
1345,2.72E-06,0.99999726,1
1346,3.10E-06,0.9999969,1
1347,4.50E-05,0.99995506,1
1348,0.000394552,0.9996055,1
1349,0.000277113,0.9997229,1
1350,4.52E-06,0.99999547,1
1351,9.05E-06,0.99999094,1
1352,6.72E-05,0.99993277,1
1353,6.72E-05,0.99993277,1
1354,6.72E-05,0.99993277,1
1355,2.25E-07,0.99999976,1
1356,5.28E-06,0.99999475,1
1357,2.66E-05,0.9999734,1
1358,0.005361193,0.99463886,1
1359,2.80E-05,0.999972,1
1360,2.80E-05,0.999972,1
1361,2.80E-05,0.999972,1
1362,1.36E-05,0.9999864,1
1363,1.36E-05,0.9999864,1
1364,1.36E-05,0.9999864,1
1365,4.11E-05,0.9999589,1
1366,0.01568606,0.98431396,1
1367,0.000445612,0.99955434,1
1368,3.50E-05,0.9999651,1
1369,3.82E-05,0.99996185,1
1370,9.34E-07,0.99999905,1
1371,0.000299728,0.9997003,1
1372,1.42E-06,0.99999857,1
1373,0.000129012,0.999871,1
1374,1.93E-05,0.9999807,1
1375,0.00016265,0.9998373,1
1376,6.24E-06,0.9999938,1
1377,7.18E-07,0.9999993,1
1378,7.62E-06,0.9999924,1
1379,4.93E-06,0.9999951,1
1380,2.59E-05,0.99997413,1
1381,4.97E-05,0.9999503,1
1382,3.68E-06,0.9999963,1
1383,0.000479403,0.99952066,1
1384,0.000337423,0.99966264,1
1385,6.42E-07,0.9999994,1
1386,0.000149471,0.9998505,1
1387,0.9658265,0.03417349,1
1388,0.000478023,0.999522,1
1389,0.00028556,0.99971443,1
1390,0.006239462,0.9937605,1
1391,2.85E-06,0.99999714,1
1392,0.005075888,0.99492407,1
1393,1.62E-05,0.9999838,1
1394,3.25E-07,0.99999964,1
1395,3.76E-05,0.99996245,1
1396,2.77E-05,0.9999722,1
1397,1.79E-05,0.9999821,1
1398,0.000422575,0.99957746,1
1399,7.85E-06,0.99999213,1
1400,0.0001129,0.9998871,1
1401,0.0001129,0.9998871,1
1402,0.0001129,0.9998871,1
1403,6.46E-06,0.99999356,1
1404,0.000358532,0.9996414,1
1405,0.000365519,0.9996345,1
1406,0.000365519,0.9996345,1
1407,6.10E-05,0.9999391,1
1408,5.10E-06,0.9999949,1
1409,1.30E-06,0.9999987,1
1410,3.80E-05,0.999962,1
1411,0.000427731,0.9995722,1
1412,0.00012512,0.99987483,1
1413,2.18E-05,0.9999782,1
1414,2.03E-07,0.99999976,1
1415,6.12E-07,0.9999994,1
1416,0.001934132,0.9980659,1
1417,0.001023525,0.99897647,1
1418,0.00017292,0.9998271,1
1419,1.37E-05,0.9999863,1
1420,8.44E-06,0.99999154,1
1421,0.000202186,0.9997979,1
1422,0.000275494,0.99972445,1
1423,3.01E-06,0.999997,1
1424,2.01E-07,0.99999976,1
1425,2.51E-07,0.99999976,1
1426,2.51E-07,0.99999976,1
1427,3.72E-05,0.9999628,1
1428,3.46E-06,0.99999654,1
1429,4.09E-07,0.99999964,1
1430,0.003601862,0.9963981,1
1431,2.90E-07,0.99999976,1
1432,3.51E-05,0.99996495,1
1433,3.51E-05,0.99996495,1
1434,4.43E-05,0.9999558,1
1435,7.47E-07,0.9999993,1
1436,0.000508623,0.99949133,1
1437,0.002523363,0.99747664,1
1438,7.06E-05,0.9999293,1
1439,7.01E-07,0.9999993,1
1440,0.000163358,0.99983656,1
1441,5.55E-05,0.99994445,1
1442,3.50E-05,0.99996495,1
1443,2.19E-05,0.99997807,1
1444,1.74E-06,0.9999982,1
1445,4.75E-06,0.99999523,1
1446,3.38E-05,0.99996614,1
1447,0.000189096,0.9998109,1
1448,3.77E-05,0.99996233,1
1449,8.89E-06,0.99999106,1
1450,1.73E-05,0.9999827,1
1451,3.11E-05,0.9999689,1
1452,4.41E-06,0.9999956,1
1453,1.75E-07,0.9999999,1
1454,1.97E-07,0.99999976,1
1455,0.000371992,0.99962795,1
1456,0.000350013,0.99965,1
1457,4.12E-07,0.99999964,1
1458,1.56E-05,0.9999844,1
1459,1.56E-05,0.9999844,1
1460,1.56E-05,0.9999844,1
1461,0.002475092,0.9975249,1
1462,0.002475092,0.9975249,1
1463,5.99E-05,0.99994004,1
1464,1.79E-06,0.9999982,1
1465,0.000162959,0.99983704,1
1466,1.28E-05,0.99998724,1
1467,4.97E-06,0.999995,1
1468,7.57E-07,0.9999993,1
1469,2.17E-07,0.99999976,1
1470,1.15E-06,0.9999988,1
1471,0.008655345,0.9913447,1
1472,7.04E-06,0.99999297,1
1473,2.00E-05,0.99998,1
1474,9.95E-06,0.9999901,1
1475,0.99930274,0.0006972,1
1476,0.001178797,0.9988212,1
1477,1.34E-05,0.99998665,1
1478,2.83E-05,0.99997175,1
1479,1.07E-07,0.9999999,1
1480,1.13E-05,0.9999887,1
1481,1.80E-05,0.999982,1
1482,2.73E-05,0.9999727,1
1483,2.58E-06,0.9999974,1
1484,1.11E-06,0.9999989,1
1485,7.62E-05,0.9999238,1
1486,4.62E-06,0.99999535,1
1487,8.31E-05,0.9999169,1
1488,1.64E-05,0.99998355,1
1489,1.80E-05,0.999982,1
1490,0.014203953,0.9857961,1
1491,7.11E-06,0.99999285,1
1492,8.89E-05,0.99991107,1
1493,1.17E-05,0.9999883,1
1494,2.83E-05,0.99997175,1
1495,1.34E-05,0.99998665,1
1496,1.64E-05,0.99998355,1
1497,7.62E-05,0.9999238,1
1498,0.000586218,0.99941385,1
1499,8.09E-06,0.9999919,1
1500,2.83E-05,0.99997175,1
1501,1.34E-05,0.99998665,1
1502,5.69E-07,0.9999994,1
1503,0.000282217,0.9997178,1
1504,9.63E-06,0.99999034,1
1505,1.80E-05,0.999982,1
1506,3.35E-05,0.9999665,1
1507,7.62E-05,0.9999238,1
1508,0.000586218,0.99941385,1
1509,0.000586218,0.99941385,1
1510,0.00059834,0.9994017,1
1511,9.92E-05,0.9999008,1
1512,3.74E-05,0.9999627,1
1513,8.31E-05,0.9999169,1
1514,8.31E-05,0.9999169,1
1515,8.31E-05,0.9999169,1
1516,4.62E-06,0.99999535,1
1517,2.15E-05,0.9999784,1
1518,0.001218375,0.9987816,1
1519,0.00200715,0.9979929,1
1520,0.001696045,0.9983039,1
1521,0.007392126,0.99260795,1
1522,0.00079673,0.99920326,1
1523,0.000692075,0.9993079,1
1524,0.000260189,0.9997398,1
1525,0.000220389,0.99977964,1
1526,0.000220389,0.99977964,1
1527,0.005181413,0.9948186,1
1528,5.92E-06,0.99999404,1
1529,5.92E-06,0.99999404,1
1530,4.09E-05,0.9999591,1
1531,0.000152172,0.99984777,1
1532,0.000105228,0.99989474,1
1533,4.50E-05,0.99995494,1
1534,4.50E-05,0.99995494,1
1535,0.00015463,0.9998454,1
1536,3.15E-05,0.9999685,1
1537,3.15E-05,0.9999685,1
1538,3.15E-05,0.9999685,1
1539,7.99E-07,0.99999917,1
1540,2.69E-05,0.99997306,1
1541,5.69E-05,0.99994314,1
1542,2.06E-05,0.9999794,1
1543,5.69E-05,0.99994314,1
1544,6.03E-07,0.9999994,1
1545,2.03E-07,0.99999976,1
1546,1.93E-05,0.9999807,1
1547,1.93E-05,0.9999807,1
1548,1.93E-05,0.9999807,1
1549,1.93E-05,0.9999807,1
1550,1.93E-05,0.9999807,1
1551,4.67E-05,0.99995327,1
1552,0.000780558,0.9992194,1
1553,1.77E-05,0.99998236,1
1554,0.000129651,0.9998703,1
1555,4.60E-07,0.9999995,1
1556,1.01E-05,0.99999,1
1557,5.48E-05,0.9999453,1
1558,8.08E-05,0.9999192,1
1559,0.000801631,0.9991984,1
1560,0.000801631,0.9991984,1
1561,0.000801631,0.9991984,1
1562,0.000801631,0.9991984,1
1563,3.38E-07,0.99999964,1
1564,1.08E-05,0.9999893,1
1565,3.42E-05,0.9999658,1
1566,2.55E-05,0.9999745,1
1567,0.000536583,0.9994634,1
1568,0.000536583,0.9994634,1
1569,0.000536583,0.9994634,1
1570,0.000536583,0.9994634,1
1571,0.001050831,0.9989492,1
1572,0.00045484,0.99954516,1
1573,0.000366171,0.9996338,1
1574,0.000366171,0.9996338,1
1575,0.000366171,0.9996338,1
1576,2.27E-05,0.99997723,1
1577,2.67E-05,0.9999733,1
1578,1.29E-05,0.999987,1
1579,1.29E-05,0.999987,1
1580,1.05E-05,0.9999895,1
1581,0.000139589,0.9998604,1
1582,4.73E-07,0.9999995,1
1583,6.99E-05,0.99993,1
1584,5.01E-05,0.99994993,1
1585,2.84E-05,0.9999716,1
1586,2.62E-05,0.9999738,1
1587,3.26E-07,0.99999964,1
1588,1.28E-05,0.9999871,1
1589,1.28E-05,0.9999871,1
1590,9.86E-06,0.9999901,1
1591,0.000430883,0.9995691,1
1592,0.000386895,0.9996131,1
1593,0.000189995,0.99981004,1
1594,0.000189995,0.99981004,1
1595,0.000189995,0.99981004,1
1596,0.00022641,0.99977356,1
1597,8.68E-06,0.9999913,1
1598,7.63E-06,0.9999924,1
1599,1.61E-05,0.9999839,1
1600,1.95E-05,0.99998045,1
1601,5.17E-05,0.99994826,1
1602,6.09E-05,0.9999391,1
1603,4.57E-05,0.99995434,1
1604,4.89E-06,0.9999951,1
1605,3.70E-07,0.99999964,1
1606,2.74E-05,0.9999726,1
1607,2.74E-05,0.9999726,1
1608,3.14E-07,0.99999964,1
1609,0.000124208,0.9998758,1
1610,7.75E-05,0.9999225,1
1611,7.75E-05,0.9999225,1
1612,7.75E-05,0.9999225,1
1613,7.75E-05,0.9999225,1
1614,7.71E-05,0.9999229,1
1615,4.28E-05,0.9999572,1
1616,1.11E-06,0.9999989,1
1617,0.001179891,0.9988201,1
1618,8.37E-05,0.9999163,1
1619,0.013595656,0.9864043,1
1620,0.013595656,0.9864043,1
1621,0.000126977,0.99987304,1
1622,8.42E-05,0.99991584,1
1623,8.42E-05,0.99991584,1
1624,0.99968517,0.000314833,1
1625,4.49E-05,0.99995506,1
1626,0.000158641,0.99984133,1
1627,0.000158641,0.99984133,1
1628,8.02E-07,0.99999917,1
1629,0.000257416,0.99974257,1
1630,0.000195918,0.9998041,1
1631,9.31E-06,0.9999907,1
